title,view_count,word_count
【食譜】台式泡菜 (老公稱讚指數：♥♥♥♥♥♥♥♥♡♡）,68055,808
[台中]樂丘廚房一中店，濕潤帶有細微空氣感如舒芙蕾般的鬆餅。,3369,1520
★桃園．吃喝玩樂★機場捷運長庚醫院A8站好吃美食懶人包/好玩景點大集合(桃園龜山美食與景點),37439,5017
各種茶類咖啡因的含量比較,47579,1978
台北車站京站《Moi café》輕食早午餐/下午茶甜點/讓人難以忘懷的美味鬆餅,25695,2522
【喝】法國可倫堡1664白啤酒 – 花果香氣濃郁，喝完餘韻不絕,17766,1327
【台南美食】中西區│Bungy Jump Korean BBQ 笨豬跳-韓式烤肉,18287,1681
20170305 興蓬萊台菜海鮮餐廳,6992,1362
台中北區 家庭號早餐，梅亭街上的小清新早餐店，主打肉蛋吐司、類似明倫口感的粉漿蛋餅及豆漿飲品，雞絲蛋餅有吃雞肉飯的感覺,7897,1227
北投藝大咖啡館---最奢侈的戶外美景,9304,862
(台中)40多年老店的坂神本舖長崎蛋糕，剛出爐熱熱吃超正點~~,0,3226
台南美食-19號倉庫鐵板牛排新營店肉質超大菲力牛排超好吃,18433,3379
【食】飽食義燉∣平價義大利麵/燉飯/甜品+桌遊∣新北板橋高CP值餐廳，近捷運新埔站-2018.05,0,2344
(好食) 王品裡我最愛TASTY西堤牛排-菜單改版嘍,34533,729
【台北‧松江南京】匠壽司/松江南京無菜單/無菜單日式料理/台北無菜單料理/中山區日本料理,39,3170
"[台北信義區/捷運101/世貿站]Thai J ATT~台北最美的泰式料理餐廳 , 彷彿置身浪漫夢幻花園內用餐 , 好看好拍好吃 ",18658,3128
尋找真正的全麥吐司：健康又平價的義美全麥土司、喜願鄉村全麥土司,66897,3032
【臺南Ω永康區】早安山丘（臺南復國店），讓健康美味的早餐開啟美好的一天，不定期推出獨家隱藏版美食,7147,2319
